rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,year,ownershipStatus,Location,sellerType,CityMpg,HyMpg
27,Used 2008 Jeep Grand Cherokee Laredo,468,/cars-for-sale/vehicledetails.xhtml?listingId=475871575&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=JEEPGRAND,11500,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,76500,Automatic,AT-1C5D3957,Gasoline,Information Unavailable,1J8GR48K48C107850,CD PlayerCruise ControlPower LocksPower WindowsPremium WheelsSecurity SystemSteering Wheel ControlsTrailer Hitch,#8B8B8B,#F5F5DC,"4X4 wheel drive, exceptional condition and low miles for model year.  Always garaged, clean inside and out.  Mechanically sound, no accidents, no off road usage, recently serviced, new brakes, non smoker.  Selling because I bought a new 2018 Grand Cherokee.  Purchased from original owner that bought the car new in Phoenix, AZ.  Private party listing, no sales tax, title in hand.  Won t be disappointed.",NA,NA,NA,NA,FALSE,Private Seller,Laredo,2008,Used,Provo,Private,NA,NA
28,Used 2008 Jeep Wrangler Sport,468,/cars-for-sale/vehicledetails.xhtml?listingId=476398667&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,17500,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,60430,Manual,AT-1C65444B,Gasoline,Information Unavailable,1J4FA24138L619735,Cruise ControlLift KitPortable Audio ConnectionPremium AudioPremium WheelsTrailer Hitch,#D7D7D7,#000000,"We have to sell to get a more family friendly car.  My son and I have had fun building up this Jeep.   Sad to see it go.  Beautiful low mileage 2008 Jeep Wrangler. Garage kept and only driven around 6,000 Miles per year. Excellent condition with a flawless maintenance record. Many extras including upgraded bumpers, light package, lift, 33 inch tires w/ black out rims, upgraded sound system with 12in Kenwood sub and amp, side step / rock sliders, after market grill and sticker package, perfect paint.  So fun to drive. Get s tones of compliments. A/C ice cold. All scheduled maintenance. All records. Always garaged. Custom paint/graphics. Custom wheels. Excellent condition. Looks & drives great. Must see. No accidents. Non-smoker. Title in hand. Upgraded sound system. Very clean interior. Well maintained.",NA,NA,NA,NA,FALSE,Private Seller,Sport,2008,Used,Provo,Private,NA,NA
29,Used 2006 Jeep Wrangler Rubicon,471,/cars-for-sale/vehicledetails.xhtml?listingId=463283773&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,23500,FALSE,Sport Utility,All wheel drive,6-Cylinder,47e3,Automatic,AT-1B9D263D,Gasoline,Information Unavailable,Information Unavailable,CD PlayerCruise ControlLift KitPortable Audio ConnectionPremium Audio,#D7D7D7,#454545,"2006 beautiful low mileage (47,000) Jeep Wrangler TJ Rubicon. Hard to find white exterior (original paint), automatic, factory hard top, AC, cruise, factory 6 disc AM/FM/CD/XM/Subwoofer stereo, tinted windows, tilt, original paint, hard doors, compass/temp in mirror   all factory options. An extremely nice Jeep that may have seen a dirt road and that is it! The only thing that is not factory stock are the LED taillights and a 2  Rubicon Lift that looks great without interfering with the Jeeps factory drive components. Runs perfect, in excellent condition - must see and drive to appreciate the care this Jeep has had. Happy to provide the  clean Carfax  when seeing Jeep so you don t have to pay for it. Thank you. ",NA,NA,NA,NA,FALSE,Private Seller,Rubicon,2006,Used,Provo,Private,NA,NA
30,Used 2012 Jeep Grand Cherokee Limited,481,/cars-for-sale/vehicledetails.xhtml?listingId=478150870&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=JEEPGRAND,19900,FALSE,Sedan,2 wheel drive - rear,8-Cylinder,63615,Automatic,AT-1C8000D6,Gasoline,Information Unavailable,1C4RJEBT7CC104108,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlHeated SeatsKeyless EntryLeather SeatsMulti-zone Climate ControlNavigationPower Locks,#8B8B8B,#000000,Excellent condition. All scheduled maintenance. All records. Always garaged. Factory GPS system. Looks & drives great.  A/C ice cold. No accidents. Non-smoker. Satellite radio. Seats like new. Very clean interior. Well maintained.CARFAX Vehicle History Report available.,NA,NA,NA,NA,FALSE,Private Seller,Limited,2012,Used,Provo,Private,NA,NA
31,Used 2012 Jeep Wrangler Call of Duty,486,/cars-for-sale/vehicledetails.xhtml?listingId=460652266&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,25999,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,70100,Manual,AT-1B74FEEA,Gasoline,Information Unavailable,Information Unavailable,Cruise ControlLeather SeatsLift KitPower LocksPower WindowsPremium WheelsSteering Wheel ControlsTrailer Hitch,#000000,#000000,"AMAZING!!!  MUST SEE!  A/C ice cold, Always garaged, Custom wheels, Lifted, Excellent condition, Looks & drives great, Mostly highway miles, Must see, Never seen snow, New tires, No accidents, Non-smoker, Seats like new, Upgraded sound system, Well maintained. Must see",NA,NA,NA,NA,FALSE,Private Seller,Call of Duty,2012,Used,Provo,Private,NA,NA
32,Used 2010 Jeep Wrangler Sport,497,/cars-for-sale/vehicledetails.xhtml?listingId=477357331&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,25e3,FALSE,Sport Utility,4 wheel drive - rear,4-Cylinder,101300,Automatic,AT-1C73E513,Gasoline,Information Unavailable,1J4BA3H12AL163893,CD PlayerCruise ControlLift KitPortable Audio ConnectionPower LocksPower WindowsPremium WheelsTrailer Hitch,#000000,#454545,"This vehicle has been extremely reliable and fun to have but it's time to let this beauty go.Specifications and custom parts: -4WD with 4 Inch Suspension Lift.-                 -35x12.5 in. Tires and XD Series Wheels--Smittybuilt Rock Sliders + Armor plates--Smittybuilt Riveted Steel Fenders--Smittybuilt Rear Bumper (with tow hitch)--Smittybuilt Front Bumper--Smittybuilt Waterproof 10K lb Winch--Mishimoto All Aluminum Radiator--New Long Life Gel Battery--3.8L 4 cylinder V6 Engine- -Stainless Steel Hood latches--Custom M1 Grill-My Jeep is clean and ready to go, title in hand. All oil changes done on schedule with full synthetic motor oil. All transmission service maintenance also done on schedule. Non-smoker. I took pride in this vehicle. I turned a lot of heads while driving it and you could too!Feel free to contact me with any questions!",NA,NA,NA,NA,FALSE,Private Seller,Sport,2010,Used,Provo,Private,NA,NA
33,Used 2002 Jeep Wrangler Sport,503,/cars-for-sale/vehicledetails.xhtml?listingId=475932198&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,15500,FALSE,Convertible,Information Unavailable,6-Cylinder,72e3,Manual,AT-1C5E2626,Gasoline,Information Unavailable,Information Unavailable,Bluetooth Hands-FreeLift KitPremium AudioPremium Wheels,#F3D511,#000000,"Im selling my 2002 jeep wrangler 4wd sportThe jeep is my 3rd vehicle and doesnt get driven as often as id like. Extremely well maintained never had any problems what so ever, has rubicon lift springs with dana 44 axles, aftermarket stereo system, GT steering wheel, Warn offroad bumpers front and rear with Poison Spider rock slides, the jeep has too many features to list so please give me a call for any questions or interests",NA,NA,NA,NA,FALSE,Private Seller,Sport,2002,Used,Provo,Private,NA,NA
34,Used 2017 Jeep Cherokee Latitude,516,/cars-for-sale/vehicledetails.xhtml?listingId=471497024&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,18e3,FALSE,Sport Utility,2 wheel drive - front,4-Cylinder,5200,Automatic,AT-1C1A7940,Gasoline,Information Unavailable,1C4PJLCB4HW667950,NA,#D7D7D7,#000000,Beautiful 2017 Jeep Cherokee latitude. Get this almost brand new car at a fraction of the price. Well taken care of. No problems or issues with this car what so ever. Please call or text for any questions,NA,NA,NA,NA,FALSE,Private Seller,Latitude,2017,Used,Provo,Private,21,30
35,Used 2014 Jeep Grand Cherokee Laredo,524,/cars-for-sale/vehicledetails.xhtml?listingId=464182877&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=JEEPGRAND,18950,FALSE,Sport Utility,2 wheel drive - front,6 Cylinder,47080,Automatic,AT-1BAADE5D,Gasoline,Information Unavailable,1C4RJEAG3EC274442,Bluetooth Hands-FreeCD PlayerCruise ControlKeyless EntryMulti-zone Climate ControlPower LocksPower WindowsPremium AudioPremium WheelsSecurity System,#000000,#000000,"MUST SEE! A/C ice cold, All scheduled maintenance, Always garaged, Excellent condition, Looks & drives great, Mostly highway miles, never seen snow, New tires, No accidents, Non-smoker, One owner, Seats like new, Very clean interior, Well maintained, remote keyless entry.Son moved out of state and have to sell.",NA,NA,NA,NA,FALSE,Private Seller,Laredo,2014,Used,Provo,Private,NA,NA
36,Used 2004 Jeep Wrangler Unlimited,525,/cars-for-sale/vehicledetails.xhtml?listingId=477192704&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,19900,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,110443,Automatic,AT-1C716200,Gasoline,Information Unavailable,Information Unavailable,Bluetooth Hands-FreeLift Kit,#F3D511,#454545,"Jeep Wrangler Unlimited, Long Jeep. 4.0 in-line six. Automatic transmission. 4.5 inch Rubicon Express lift kit with sway bar disconnect and Rancho shocks. Slip Yolk Elimination (SYE) drive line kit. 4:88 Gears. 35 inch Toyo Open Country, mud terrains on 17 inch Mickey Thompson, Classic lock rims. Hi Lift bumper jack. Best Top Trek Top. Crawler Concepts spare tire carrier. Cobra CB radio. Moshimoto aluminum radiator. Alpine deck with Alpine and Focal speakers. Mileage is 110,443. Title in hand and no trades. Has current smog on file.",NA,NA,NA,NA,FALSE,Private Seller,Unlimited,2004,Used,Provo,Private,NA,NA
37,Used 2011 Jeep Wrangler Sport,531,/cars-for-sale/vehicledetails.xhtml?listingId=484181365&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,17500,TRUE,Sport Utility,4 wheel drive - rear,6-Cylinder,93194,Automatic,AT-1CDC0575,Gasoline,Information Unavailable,1J4AA2D17BL521289,Bluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerLift KitNavigationPortable Audio ConnectionPremium AudioPremium WheelsSecurity System,#454545,#454545,"This vehicle has a custom vinyl wrap. The material is 3M 1080 and the color is psychedelic. The wrap is incredibly unique and super cool, yet it's removable, if preferred.  It has a front winch and low mile tires and lift kit. It comes with an autostart, aftermarket nav system with great sound, a CD/DVD player and lifetime warranty window tint.  It's well maintained and a fun ride. See pictures. A/C ice cold, Always garaged, Custom paint/graphics, Custom wheels, Excellent condition, Looks & drives great, Must see, No accidents, Non-smoker, Perfect first car, Title in hand, Upgraded sound system, Very clean interior, Well maintained.  $17,500 or best offer.",NA,NA,NA,NA,FALSE,Private Seller,Sport,2011,Used,Provo,Private,NA,NA
38,Used 2007 Jeep Wrangler Unlimited Sport,545,/cars-for-sale/vehicledetails.xhtml?listingId=482906569&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,19995,TRUE,Sport Utility,2 wheel drive - rear,6-Cylinder,79136,Automatic,AT-1CC891C9,Information Unavailable,Information Unavailable,1J4GB39127L230485,Lift KitPower LocksPremium Wheels,#8B8B8B,#000000,"A/C ice cold. Custom wheels. Excellent condition. Looks & drives great. Must see. Non-smoker. Well maintained.Jeep in excellent condition. Brand new motor with under 2k miles. Odometer marked 78657 miles when new motor installed. Motor comes with a 100k 3 year transferable warranty. Transmission in good condition, shifts smooth. Lifted, 20 inch rims, mud tires. LED lights. ",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Sport,2007,Used,Provo,Private,NA,NA
39,Used 2017 Jeep Cherokee Sport,545,/cars-for-sale/vehicledetails.xhtml?listingId=479317743&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,2e4,FALSE,Sport Utility,Information Unavailable,4-Cylinder,20126,Automatic,AT-1C91CEEF,Gasoline,Information Unavailable,1C4PJLAB6HW573569,Bluetooth Hands-FreeCruise ControlKeyless EntryPortable Audio ConnectionPower LocksPower WindowsPremium Wheels,#000000,#000000,"2.4 L engine . All scheduled maintenance. Always garaged. Excellent condition. Looks & drives great. Must see. Overhead airbags. aBS breaks. Traction control. Sport edition. All black . Black alloy rims. No accidents. Non-smoker. One owner. Seats like new. Still under factory warranty.   interior. Well maintained. Very clean interior.            EXTREMELY  CLEAN LIKE NEW, one owner driven locally . Purchased another vehicle and we preferred to sell this one privately.One owner , one driver , no dents , no scratches , practically new .",NA,NA,NA,NA,FALSE,Private Seller,Sport,2017,Used,Provo,Private,NA,NA
40,Used 2009 Jeep Wrangler Sport,548,/cars-for-sale/vehicledetails.xhtml?listingId=484376937&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,16e3,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,82e3,Manual,AT-1CDF0169,Gasoline,Information Unavailable,1J4FA241X9L764465,CD PlayerPortable Audio ConnectionPremium AudioPremium WheelsSunroof,#F3D511,#454545,"Cruise with style this Summer! I'm reluctantly selling my 2009 Jeep Wrangler JK ONLY because I am relocating to NYC where I cannot retain my pride and joy vehicle. I am the original owner and have added a bunch of extra modifications to give the Jeep greater character. I love this vehicle and I hope you will too! Contact me by phone or text message with any inquiries or to schedule a viewing.908-216-4739Asking price: $16,000 oboMileage: ~82,000Body Style: X Sport Utility, 4WD 6 CylinderSeats: 4 (Back row in storage; included)Exterior Color: Detonator Yellow + Black Soft Top + 3 Piece Freedom HardInterior Color: Dark Slate GrayTransmission: 6-Speed ManualDaily driver, street vehicle, primarily highway milesClean TitleAdditional Upgrades/Details:+Black Soft Top+Black 3 Piece Freedom Hard Top (Not pictured, included but currently in storage)+Mickey Thompson Baja STZ Tires (5)+Pro Comp Xtreme, Matte Black Wheels 5x5 Bolt Pattern+ Rugged Ridge Pivotal Headlight Guards (Black)+ Rugged Ridge Tail-light Guards (Black)+ RedRock 4x4 Grille Inserts (Black)+ Freedom Edition/Army Rought Star Decal + Wrangler Decal Set (Matte Black)+ Grab Handle Set (Black)+ WeatherTech Laser Measured Floor Mats+ Professionally installed Premium Sound System    - Pioneer Premier Amplifier with 800 Watt Max Power + Bass Boost    -Kicker L7 Square Dual 4Ohm Competition Subwoofer + Wood/Felt Boxframe (Apparently very rare? Nonetheless this baby BOOMS)+ Upgraded Tweeter Speakers + Sound Bar+ Upgraded Center Console (Original manufacturers console did not have cup-holders nor center storage bin),                                                       A/C ice cold, Mostly highway miles, Must see, One owner, Perfect first car, Title in hand, Upgraded sound system",NA,NA,NA,NA,TRUE,Private Seller,Sport,2009,Used,Provo,Private,NA,NA
41,Used 2013 Jeep Patriot Sport,549,/cars-for-sale/vehicledetails.xhtml?listingId=484358789&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=PATRIOT,10900,FALSE,Sport Utility,4 wheel drive,Information Unavailable,73e3,Automatic,AT-1CDEBA85,Gasoline,Information Unavailable,Information Unavailable,Bluetooth Hands-FreeCD PlayerCruise ControlKeyless EntryPortable Audio ConnectionPower LocksPower WindowsPremium WheelsSteering Wheel Controls,#05518D,#000000,"Clean title in hand, Clean Carfax available, No accidents , Power heated mirrors, A/C ice cold, Side airbags included,  All scheduled maintenance, Garage kept, Excellent condition. Serious inquiries please call 530-574-6191.",NA,NA,NA,NA,FALSE,Private Seller,Sport,2013,Used,Provo,Private,NA,NA
42,Used 2005 Jeep Wrangler X,550,/cars-for-sale/vehicledetails.xhtml?listingId=469996749&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,19500,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,22e3,Automatic,AT-1C0394CD,Gasoline,Information Unavailable,1J4FA39S75P376295,CD PlayerPremium WheelsTrailer Hitch,#D7D7D7,#454545,"This gorgeous white 2005 Jeep Wrangler X 4X4 spent the majority of its life in storage and has under 22,000 original miles. It sits on ProComp 33&quot; x 12.5&quot; x 17&quot; All Terrain Tires and 17&quot; Chrome Xtreme Alloy Wheels. Front and Rear Fox Racing Shox with Remote Reservoirs. Original soft top has been replaced with Bowless Combo Soft Top by Smittybilt (model 9973235) allowing for full top, or a top without sides, and it offers a much more fastback sporty look. Brand new front bumper mounted KC HiLiTES (152 Apollo Pro 6&quot; 100w Fog Light System). Note - There is a minor ding on hood that is hard to see, should be very minor repair. Photo with red square shows location. STANDARD EQUIPMENT includes: Convenience Group, Monotone Paint, 117 Amp Alternator, 600 Amp Maintenance Free Battery, Power Front Disc/Rear Drum Brakes, High Back Bucket Seats, Easy Access Driver Tip & Slide Seats, Reclining Front Seats, Rear Folding Seat, Next Generation Front Air Bags**, Front Seat Area Carpet, Rear Seat/Wheelhouse/Cargo Carpet, Cargo Tie Down Loops, Sport Bar w/Full Padding, All 4-Speed Automatic Transmissions, Command-Trac Part Time 4WD System, Dana 30/186MM Front Axle, Dana M35/194MM Rear Axle, Tinted Windshield Glass, Rear View Day/Night Mirror, Swing-Away Mirrors, Instrument Cluster w/Tach, 100 MPH Primary Speedometer, Single Low Note Horn, Var Intermittent Windshield Wipers, 12V Auxiliary Power Outlet, Locking Glove Box, DARK SILVER METALLIC - Badge - X, c, DARK SILVER Metallic - Badge - Jeep, DARK SILVER Metallic - Badge - Wrangler, BLACK - FENDER FLARES, Halogen Headlamps, CHMSL Lamp, Black Front Bumper, Black Rear Bumper, Bumper Extensions, Chrome Headlamp Bezels, Black Front Frame Overlay, Body Color Grille, Trail Rated Badge, EVAP Control, 19 Gallon Fuel Tank, Stone White C/C, AM/FM Compact Disc Radio w/Chgr Ctrl, Power Steering, Front Stabilizer Bar, Tilt Steering Column, Full Size Spare Tire, Fuel Tank, Skid Plate Shield, Transfer Case Skid Plate, 4x4",NA,NA,NA,NA,FALSE,Private Seller,X,2005,Used,Provo,Private,NA,NA
43,Used 2013 Jeep Grand Cherokee Limited,552,/cars-for-sale/vehicledetails.xhtml?listingId=472319873&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=0&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=JEEPGRAND,20900,FALSE,Sport Utility,2 wheel drive - rear,8-Cylinder,62e3,Automatic,AT-1C270781,Gasoline,Information Unavailable,1C4RJEBT8DC534389,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerHeated SeatsKeyless EntryLeather SeatsMulti-zone Climate ControlNavigation,#454545,#000000,"Clean Cherokee with HEMI 5.7Ltr. V-8 with performance programed tune-up kit installed by Prestige Auto.+ K&M High Performance Air Intake and custom fit Master Flow exhaust with stainless steel tips. All scheduled maintenance (Synthetic oil ONLY), All records, Always garaged, Custom painted black satin wheels, new tires 1/17, Excellent condition, Factory GPS system, Fully loaded with all the goodies, including: panoramic moon roof, reclining-heated back seats, remote start, heated steering wheel, Limo tint on rear windows and extra UV strip on front window, Non-smoker, Satellite radio, full size spare tire, Very clean interior",NA,NA,NA,NA,FALSE,Private Seller,Limited,2013,Used,Provo,Private,NA,NA
