rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,year,ownershipStatus,Location,sellerType,CityMpg,HyMpg
439,Used 2005 Jeep Wrangler X,944,/cars-for-sale/vehicledetails.xhtml?listingId=463641971&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D400%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=400&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,10500,FALSE,Sport Utility,4 wheel drive - rear,6 Cylinder,133500,Automatic,AT-1BA29D73,Gasoline,Information Unavailable,1J4FA39S25P331832,NA,#D7D7D7,#454545,"2005 Jeep Wrangler X. 2D Sport Utility, White, 4WD, 6 cylinders, Automatic, 4&quot; body lift, BF Goodrich all terrain tires 33x12.5x15, air conditioning, radio/CD, 133.5k miles, Texas Jeep.",NA,NA,NA,NA,FALSE,Private Seller,X,2005,Used,Huntsville,Private,NA,NA
440,Used 2008 Jeep Wrangler Unlimited Rubicon,964,/cars-for-sale/vehicledetails.xhtml?listingId=484170034&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D400%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=400&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,17995,FALSE,Sport Utility,4 wheel drive,6-Cylinder,120748,Automatic,AT-1CDBD932,Gasoline,Information Unavailable,1J4GA69178L546440,CD PlayerKeyless EntryLift KitNavigationPower LocksPower WindowsPremium AudioPremium WheelsTrailer Hitch,#D7D7D7,#454545,"This Jeep has many extras. It's lifted and has front and rear lockers for superior  4   4 off road performance.  Cooper 35   12.5  tires, and  spare on back. 8000 pound capacity winch and heavy duty brush guard. Towing package, running boards, engine block heater, remote keyless entry , deep tinted sunscreen windows , power windows, power locks, AC, premium sound system, touch screen, CD, Mp3 capability , navigation. Recently had all 4 ball joints replaced and new rear brakes, and oil change at the dearlership .",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Rubicon,2008,Used,Huntsville,Private,NA,NA
441,Used 2007 Jeep Wrangler X,966,/cars-for-sale/vehicledetails.xhtml?listingId=482343470&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D400%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=400&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,16500,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,114040,Automatic,AT-1CBFFA2E,Gasoline,Information Unavailable,1J4FA241X7L171721,Backup CameraCD PlayerDVD PlayerLift KitPortable Audio ConnectionPremium AudioPremium WheelsTrailer Hitch,#05518D,#454545,"This Steel Blue 2007 Jeep Wrangler X has been well maintained and is loaded with upgrades for off-roading.Exterior:Factory Hard TopBikini Soft Top (covers front & rear seats; sides open)Rockstar II Rims w/ 35' Fierce MT tires (including spare)50 inch LED Lightbar w/ BracketsSmittybilt XRC8000 winchRampage front bumperCustom grille with bedlined coatingInterior:Backup CameraSafari Strap Grab Handles for Driver & PassengerUniden CB RadioUpgraded Infiniti speakers w/ amplifier & subwooferKenwood Radio Head Unit w/ bluetooth, MP3, DVD/CDMechanical:American Expedition Vehicles (AEV) Snorkel w/ Ram Air HeadMean Green MG1388 220 AMP Heavy-Duty Alternator4' Zone offroad suspension liftFull-size off-road jack w/ hood mount bracketsGarage Storage 4-Point Lift System for hardtop (New in Box)Trailer Tow PackageA/C ice cold, Custom wheels, Well maintained, Non-smoker, Title in hand, A/C ice cold, All scheduled maintenance, Custom wheels, Looks & drives great, Must see, Non-smoker, Perfect first car, Title in hand, Upgraded sound system, Well maintained",NA,NA,NA,NA,FALSE,Private Seller,X,2007,Used,Huntsville,Private,NA,NA
442,Used 2014 Jeep Wrangler Polar Edition,966,/cars-for-sale/vehicledetails.xhtml?listingId=482817189&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D400%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=400&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,24e3,FALSE,Sport Utility,4 wheel drive,6-Cylinder,6e4,Manual,AT-1CC734A5,Gasoline,Information Unavailable,1C4AJWBG0EL185218,Bluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerHeated SeatsKeyless EntryLeather SeatsNavigationPower LocksPower Windows,#D7D7D7,#000000,"Must Sell!!!  Clean CARFAX.  Great condition and hard to find model.  Fully Loaded, Info-tainment system with GPS, Bluetooth, Leather, Heated Seats, Tow package, Dual Tops (Hard and Soft Top)!!!!  Get ready for Summer in this great Jeep",NA,NA,NA,NA,FALSE,Private Seller,Polar Edition,2014,Used,Huntsville,Private,NA,NA
443,Used 1998 Jeep Wrangler,974,/cars-for-sale/vehicledetails.xhtml?listingId=469751491&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D400%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=400&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,1e4,FALSE,Sport Utility,4 wheel drive,6-Cylinder,226e3,Manual,AT-1BFFD6C3,Gasoline,Information Unavailable,1J4FY49S0WP702425,CD PlayerLift KitPremium AudioPremium Wheels,#D7D7D7,#D2B48C,"Has a remanufactured motor with around 100k on it. Looks & drives great. No accidents. Seats like new. Title in hand. Upgraded sound system. Very clean interior. Brand new frame that was sandblasted and painted with por15. New 3.5&quot; lift kit with fully adjustable track bars in the front and rear. Brand new carpet, floor mats, waterproof seat covers. Comes with hard top and brand new bikini mesh top.  Brand new Aluminum radiator, water pump, thermostat, starter, alternator, oil pan, battery, cold air intake, cat back exhaust. Too much to truly list I know I'm forgetting somethings but this is definitely a must see jeep. Runs perfectly and rides awesomely.",NA,NA,NA,NA,FALSE,Private Seller,,1998,Used,Huntsville,Private,NA,NA
444,Used 2017 Jeep Wrangler Unlimited Sport,979,/cars-for-sale/vehicledetails.xhtml?listingId=472632834&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D400%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=400&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,35500,FALSE,Convertible,4 wheel drive - rear,6-Cylinder,15e3,Automatic,AT-1C2BCE02,Gasoline,Information Unavailable,1C4BJWDG2HL609472,Bluetooth Hands-FreeCD PlayerCruise ControlKeyless EntryLift KitPower LocksPower WindowsPremium WheelsSecurity SystemSteering Wheel Controls,#454545,#000000,"THIS JEEP IS BUILT RIGHT! OVER $7K IN UPGRADESThis lift/wheel & tire combo WILL PASS a MA state inspection! Please reach out with any questions. I'm selling because I am going back to school and will be impractical to have the Jeep as my daily driver.  Custom built Jeep Wrangler with a 3 inch BDS/JKS lift kit with nice add-ons. JSPEC drag link flip kit, control arm correction kit, as well as dual rate springs, Fox shocks and steering stabilizer all make for a truly better than stock ride. The Jeep is sitting on a set of 18 inch Fuel Anza rims with 35X12.5X18 Nitto Ridge Grappler tires that look aggressive, but are still as quiet as a typical all terrain tire. A full interior and exterior LED light conversion has been installed, WeatherTech floor mats front and rear, as well as some other nice upgrades. I do have both the hard and soft top as well as many other accessories.All scheduled maintenance, All records, Excellent condition, Looks & drives great, Mostly highway miles, Must see, Never seen snow, No accidents, Non-smoker, One owner, Satellite radio, Seats like new, Very clean interior, Well maintained",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Sport,2017,Used,Huntsville,Private,NA,NA
445,Used 2005 Jeep Wrangler Rubicon,1046,/cars-for-sale/vehicledetails.xhtml?listingId=478842428&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D400%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=400&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,13e3,FALSE,Sport Utility,Information Unavailable,6-Cylinder,99e3,Manual,AT-1C8A8E3C,Gasoline,Information Unavailable,1J4FA69S75P322772,Bluetooth Hands-FreeLift KitTrailer Hitch,#000000,NA,"CARFAX can be provided on request. Jeep comes with additional LED light bars. The brake pads and rotors were replaced about this time last year, and runs great. The jeep will come with the hard top, hard upper half doors with slide windows, as well as the soft uppers for the doors which are also in perfect condition. The seats are all in great condition without holes. There is also a plastic trunk liner that will be included. You can take the aftermarket Kenwood KDC-x700 stereo I bought new and had installed about a year ago. The stereo is bluetooth enabled and has the microphone installed on the dash for hands free calling. 3 Inch body lift. electric lockers in both the Front and Rear axles There is a brand new battery and K&N filter included.  no major leaks. The check engine light is on for a gas cap sensor, an easy fix but I just haven't had the desire to invest in it since it is not a real issue. If you are interested contact me and we can work out a time for you to check out the vehicle! $13000 or best offer",NA,NA,NA,NA,FALSE,Private Seller,Rubicon,2005,Used,Huntsville,Private,NA,NA
446,Used 1997 Jeep Wrangler Sport,1052,/cars-for-sale/vehicledetails.xhtml?listingId=478824000&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D400%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=400&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,12650,FALSE,Sport Utility,4 wheel drive,6-Cylinder,103500,Manual,AT-1C8A4640,Gasoline,Information Unavailable,1J4FY19S4VP526864,CD PlayerLift KitPremium WheelsTrailer Hitch,#05518D,#000000,"1997 WRANGLER TJ.  Very dependable!  ARB AIR LOCKERS Front & Rear with accessories for airing tires on the trail.  Two inch LIFT.  WARN WINCH.  Includes Hi-Lift Jack and mounting brackets.  Pioneer AM/FM/CD/MP3 Stereo.  Convertible Soft Top, Rollover Protection Bars, Trailer TOW HITCH w/ Wiring, OPTIMA Red Top Battery, Billet Aluminum Wheel Spacers, Wheel Locks, and MICHELIN [31 x 10.50 R15] LTX A/T TIRES, Rear Seat, Hood Bug Deflector, Smittybilt Sure Step Side Bars, Off Road Front Bumper End Guards, and Taillight Guards.  Driver Air Bag, Passenger Air Bag, Air Conditioning, and New Brakes.  Also, includes CAB COVER.  Gun Metal Grey, Charcoal Interior.  Garaged and well maintained.  No accidents.  Non-smoker.  Low mileage for this year TJ.  Runs great!  Clean Colorado title in hand and ready to sign over.  Selling Jeep in preparation for retirement.",NA,NA,NA,NA,FALSE,Private Seller,Sport,1997,Used,Huntsville,Private,NA,NA
447,Used 2016 Jeep Wrangler Unlimited,1054,/cars-for-sale/vehicledetails.xhtml?listingId=483241169&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D400%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=400&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,49e3,TRUE,Sport Utility,4 wheel drive,6-Cylinder,8e3,Automatic,AT-1CCDACD1,Gasoline,Information Unavailable,Information Unavailable,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerKeyless EntryLeather SeatsLift KitNavigationPower Locks,#000000,#E31313,"2016 JEEP WRANGLER UNLIMITED Fully custom, best of the best! Has been completely customized inside and out. It is powered by a 3.6-liter V6 engine backed by a 6-speed automatic transmission. The exterior is finished in custom line-x protective paint on the hardtop, fenders, and grille, and it has custom front and rear bumpers, custom front-mounted winch, custom rear tire carrier, and custom fender flares. The custom Red leather interior features Bentley diamond-stitched seats, custom navigation unit, rear camera and audio with subwoofer. It features a fully customized LED light package with lighting on the front and rear bumpers and power steps, It has a full Pro Comp 4 inch lift with Fox shocks and rides on custom Fuel wheels wrapped in 38 inch Toyo Open Country tires. Too many upgrades to list. No expense spared. Jeep draws a crowd everywhere it goes. 8k miles!!",NA,NA,NA,NA,FALSE,Private Seller,Unlimited,2016,Used,Huntsville,Private,16,20
448,Used 2013 Jeep Wrangler Unlimited Sahara,1055,/cars-for-sale/vehicledetails.xhtml?listingId=475648886&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D400%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=400&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,32900,FALSE,Wagon,4 wheel drive - rear,6-Cylinder,50200,Automatic,AT-1C59D376,Gasoline,Information Unavailable,1C4BJWEG0DL543643,Bluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerHeated SeatsKeyless EntryLeather SeatsLift KitNavigationPortable Audio Connection,#FF7700,#000000,"BRONCOS FANS: This is the BEST vehicle for tailgaters at Mile High Stadium. She is a head turner. I love this vehicle and don't want some dealer striping her of what makes her beautiful (Broncos logos and colors). The price is negotiable but you MUST be a Broncos fan or I am keeping it. Why am I selling it? Because I am buying a new 2018 Jeep that I will Bronco-ize in a slightly different fashion. A/C ice cold, All scheduled maintenance, All records, Custom wheels, Excellent condition, Factory GPS system, Fully loaded with all the goodies, Looks & drives great, Must see, No accidents, One owner, Satellite radio, Seats like new, Very clean interior, Well maintained.The Jeep is currently in Austin, TX where I live and run the Broncos Fan group. Once I get some interest I will drive it up for people to drive and see in person. My family lives there so I will leave it with them to show.",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Sahara,2013,Used,Huntsville,Private,NA,NA
449,Used 2006 Jeep Wrangler,1056,/cars-for-sale/vehicledetails.xhtml?listingId=475508911&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D400%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=400&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,16500,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,61e3,Manual,AT-1C57B0AF,Gasoline,Information Unavailable,Information Unavailable,Lift KitPortable Audio ConnectionPremium Wheels,#05518D,#000000,A/C ice cold. All scheduled maintenance. Custom wheels. Looks & drives great. Must see. Non-smoker. Title in hand. Well maintained. 4 inch lift with 33 inch tires.,NA,NA,NA,NA,FALSE,Private Seller,,2006,Used,Huntsville,Private,NA,NA
450,Used 2002 Jeep Wrangler Sport,1063,/cars-for-sale/vehicledetails.xhtml?listingId=484414518&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D400%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=400&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,12500,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,98e3,Manual,AT-1CDF9436,Gasoline,Information Unavailable,1J4FA49S72P705398,CD PlayerCruise ControlLift KitPortable Audio Connection,#05518D,#000000,"Jeep Wrangler that has all the upgrades.6&quot; Full Traction Long-arm suspension with 3 link rear endDana 30 Front and Dana 44 Rear Differentials with 4:88 G2 Gears, Rock Crusher CoversARB air locked differentials, Superior alloy axle shaftsTransfer case has been geared to a 4:1 TerraFlex low range ratio. Slip Yoke eliminator kit installedTom Woods double-cardan driveshaft with new U-joints and centerCeramic clutchOn board ARB air compressor for operating the locking differentials and inflating tiresJKS front sway bar disconnectsCalifornia custom soft top (frameless) that converts from full cab to bikini to half cabWarn XD9000i WinchLoD rear bumper with tire carrier, Jerry can mount, Hi-Lift jack mountSun Products Rock SlidersDelta Headlights35x12.50 Mickey Thompson Baja Claw tires on 15x10 wheelsLarge locking slide out storage for tools or camping suppliesI can email more pictures on request.",NA,NA,NA,NA,TRUE,Private Seller,Sport,2002,Used,Huntsville,Private,NA,NA
451,Used 2011 Jeep Wrangler Unlimited Sport,1064,/cars-for-sale/vehicledetails.xhtml?listingId=480043556&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D400%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=400&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,19999,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,17500,Manual,AT-1C9CE224,Gasoline,Information Unavailable,1J4GA2D18BL571306,CD PlayerCruise ControlMulti-zone Climate ControlPremium AudioPremium WheelsSteering Wheel Controls,#248B15,#454545,"In mint condition with very low-milage, one owner, garaged, manual 6-speed transmission, fog lights, premium alloy wheels, running boards, A/C, cruise control, dual-airbags, side airbags,  and brand new rear window panel.",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Sport,2011,Used,Huntsville,Private,NA,NA
452,Used 2010 Jeep Wrangler Unlimited Sport,1064,/cars-for-sale/vehicledetails.xhtml?listingId=462722851&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D400%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=400&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,26400,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,69e3,Information Unavailable,AT-1B949723,Gasoline,Information Unavailable,1J4BA3H18AL216127,CD PlayerCruise ControlKeyless EntryLift KitPower LocksPower WindowsPremium AudioPremium WheelsSecurity SystemSteering Wheel Controls,#248B15,#F5F5DC,"Supercharged JKU! Less than 9k miles on a complete engine build. Awesome power on trail or highway. ENGINE (less than 9k miles):RIPP supercharger505 forged low-compression pistons, rods, rings, pins, bearings, and crank shaftNitro valvesCoys timing setDiablo TunerAutometer AFR gauge and boost gaugeEXTERIOR:Wild Boar Fastback Top18&quot; KMC XD RockstarsBFG 35X12.50R18 MTsRock Hard Stubby front w/ stingerX2O 10,000lb winchSmittybilt XRC rear bumper w/ tire carrierRock Hard license plate relocatorRock Hard roller fairlead license plate bracketPoison Spider Bombshell diff covers (front and rear)SUSPENSION:Pro Comp 3.5 inch lift kitPro Comp Pro Runner shocksPro Comp steering stabilizerMoog Ball JointsCurrie Antirock Sway bar systemTeraflex track bar. GEARING: G2 Dana 44 5.13Detroit True Trac spider gearsEXTRAS:Alpine 9 speaker upgradeBeige/Green interiorHi-Lift 48&quot; X-TremeNew rotorsARB snatch blockBinder w/ window sticker and all receipts/docsAll work professionally completed.",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Sport,2010,Used,Huntsville,Private,NA,NA
453,Used 2010 Jeep Wrangler Unlimited Rubicon,1067,/cars-for-sale/vehicledetails.xhtml?listingId=478196428&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D400%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=400&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,25999,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,49172,Manual,AT-1C80B2CC,Gasoline,Information Unavailable,1J4HA6H16AL109735,CD PlayerCruise ControlDVD PlayerLift KitPortable Audio ConnectionPower LocksPower WindowsPremium AudioPremium WheelsSecurity System,#A31B1B,#000000,"**Reduced Price**I wish I didn't have to sell my Jeep but I need money due to a recent unexpected expense. This Jeep has treated me well for 7+ years and I know you will love it too.This Jeep is great as a daily driver but is also built for off-roading. It has only been used a 3-4 of times off-roading on easy trails and was mostly used as a daily driver. All maintenance was done on schedule and oil changes were performed every 3,000-3,500 miles with Mobile 1 full-synthetic every time. 2nd owner, clean title in hand, non-smoker.Features:- 4.5&quot; Rubicon Express lift-kit- G2 5.13 gears- Front & rear lockers- 37x17x12.5 BF Goodrich All-Terrain tires (lots of tread)- 17&quot; Chrome Moto Metal wheels- 9,500 lb Smittybilt Winch w/ wired controller- Steel grille-guard/bumpers/running boards/tire rack- Off-road/fog lights- Mopar cold-air intake- Superchips programmer- Alpine DVD/iPod receiver w/ 12&quot; Alpine Type R subwoofer- Battery replaced in NovemberCons:- Scratches on interior of trunk tailgate (have touch-up paint but figured it would just get scratched again)- Minor scrapes/scratches on interior (nothing serious)- Some paint flaked off bumpers but was touched up- Scratches on hard-top from falling over while it was off the Jeep in storage (also have touch up paint)This is my daily driver until it is sold so mileage will go up (appx 10 mi / day). Price somewhat negotiable. Wire transfer, local cashier's check or local money order only. If calling, please leave a message and I will return your call.",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Rubicon,2010,Used,Huntsville,Private,NA,NA
454,Used 2015 Jeep Wrangler Rubicon,1068,/cars-for-sale/vehicledetails.xhtml?listingId=475974657&zip=35801&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D35801%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D400%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=400&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,35e3,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,41e3,Automatic,AT-1C5ECC01,Gasoline,Information Unavailable,1C4HJWFG2FL501499,Bluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerHeated SeatsKeyless EntryLeather SeatsLift KitNavigationPortable Audio Connection,#E31313,#000000,"2015 Jeep Rubicon with the Hard Rock package. Several modifications made. Only 41k miles, clean title, no accidents, very well maintained. I've added a 2 inch lift, 33 inch tires (put on at 34k miles), and Fuel rims... spent around $5k on these, receipts and warranty to show. Also added a 9500lb Smittybuilt front winch and a stainless steel bumper. I have the original Rubicon front bumper that will come with it, as well at door and hard top holder (retails about $500 for the roof top holder). Jeep has Rock Package, as stated. Also has DVD player, CD player, Hard drive for storing musics and files, Navigation system, Uconnect installed, bluetooth, heated leather seats, power windows and door locks, steering wheel controls for the radio and phone etc, automatic start from key, V6 automatic, rear axle lockers and sway bar. Also has a light bar but is currently not on it, but is already wired. Just needs new mounts.This Jeep retails at 34k STOCK. However, I've put over $5k in modifications. I'm looking for a quick sell, its a steal at $35,500. A/C ice cold, All scheduled maintenance, All records, Always garaged, Custom wheels, Excellent condition, Factory GPS system, Fully loaded with all the goodies, Looks & drives great, New tires at 34k miles, No accidents, Non-smoker, Satellite radio, Seats like new, Upgraded sound system, Very clean interior, Well maintained",NA,NA,NA,NA,FALSE,Private Seller,Rubicon,2015,Used,Huntsville,Private,NA,NA
