red,green,blue,rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,year,ownershipStatus,Location,sellerType,DriveTypeGeneral,numWordsinComment,CityMpg,HyMpg
5,81,141,11,Used 2018 Jeep Cherokee 4WD Latitude,9,/cars-for-sale/vehicledetails.xhtml?listingId=479219484&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,23975,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder,5791,9-Speed Shiftable Automatic,AT-1C904F1C,Gasoline,N42900,1C4PJMCB1JD549121,3 Additional Gallons Of Gas50 State EmissionsAltitude PackageBlack Day Light Opening MoldingsContinental Brand TiresEngine: 2.4L I4 MultiAir FlexFuelFederal EmissionsGloss Black Exterior BadgingGloss Black Fascia AppliqueGloss Black Grille Surrounds,#05518D,NA,"Your satisfaction is our business! You won't want to miss this excellent value! This is a superior vehicle at an affordable price! This vehicle has achieved Certified Pre-Owned status, by passing Jeep's rigorous certification process. With less than 10,000 miles on the odometer, this 4 door sport utility vehicle prioritizes comfort, safety and convenience. All of the following features are included: remote keyless entry, a roof rack, and power windows. Under the hood you'll find a 4 cylinder engine with more than 170 horsepower, and for added security, dynamic Stability Control supplements the drivetrain. Four wheel drive allows you to go places you've only imagined. Our aim is to provide our customers with the best prices and service at all times. Please don't hesitate to give us a call.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Doug Smith Spanish Fork,4WD Latitude,2018,Used,lmao,Dealer,Automatic,799,21,28
69,69,69,12,Used 2018 Jeep Cherokee 4WD Latitude,9,/cars-for-sale/vehicledetails.xhtml?listingId=482663115&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,23975,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder,6047,9-Speed Shiftable Automatic,AT-1CC4DACB,Gasoline,N43730,1C4PJMCB9JD526072,3 Additional Gallons Of Gas50 State EmissionsAltitude PackageBlack Day Light Opening MoldingsContinental Brand TiresEngine: 2.4L I4 MultiAir FlexFuelFederal EmissionsGloss Black Exterior BadgingGloss Black Fascia AppliqueGloss Black Grille Surrounds,#454545,NA,"Check out this 2018! Maximum utility meets passenger comfort in the midsize segment! This vehicle has achieved Certified Pre-Owned status, by passing a comprehensive certification process, including a rigorous 125 point inspection! All of the premium features expected of a Jeep are offered, including: remote keyless entry, a roof rack, and more. It features four-wheel drive capabilities, a durable automatic transmission, and a 2.4 liter 4 cylinder engine. Our knowledgeable sales staff is available to answer any questions that you might have. They'll work with you to find the right vehicle at a price you can afford. Please don't hesitate to give us a call.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Doug Smith Spanish Fork,4WD Latitude,2018,Used,lmao,Dealer,Automatic,663,21,28
0,0,0,13,Used 2015 Jeep Cherokee 4WD Latitude,9,/cars-for-sale/vehicledetails.xhtml?listingId=483835392&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,17975,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,59844,Automatic,AT-1CD6BE00,Gasoline,T51296,1C4PJMCS6FW775392,1-Year SIRIUSXM Radio Service3 Additional Gallons Of Gas3.25 Axle Ratio3.52 Axle Ratio50 State Emissions6 Month Trial7 & 4 Pin Wiring Harness8.4' Touch Screen DisplayActive Drive II BadgeAltitude Package,#000000,NA,"Discerning drivers will appreciate the 2015 Jeep Cherokee! You'll appreciate its safety and technology features! Top features include front fog lights, a trailer hitch, a roof rack, and remote keyless entry. Smooth gearshifts are achieved thanks to the 3.2 liter 6 cylinder engine, and for added security, dynamic Stability Control supplements the drivetrain. Four wheel drive allows you to go places you've only imagined. Our knowledgeable sales staff is available to answer any questions that you might have. They'll work with you to find the right vehicle at a price you can afford. We are here to help you.","3 Years/36,000 Miles","5 Years/100,000 Miles",5 Years/Unlimited Miles,"5 Years/100,000 Miles",FALSE,Doug Smith Spanish Fork,4WD Latitude,2015,Used,lmao,Dealer,Automatic,610,21,28
153,51,0,14,Certified 2017 Jeep Cherokee 4WD Latitude,9,/cars-for-sale/vehicledetails.xhtml?listingId=476239872&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,22975,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder,4797,9-Speed Shiftable Automatic,AT-1C62D800,Gasoline,N37930,1C4PJMCB2HW656323,Engine: 2.4L I4 MultiAirFederal EmissionsManufacturer's Statement of OriginMonotone Paint ApplicationQuick Order Package 24JTransmission: 9-Speed 948TE Automatic,#993300,NA,"How about this great vehicle! Ensuring composure no matter the driving circumstances! This vehicle has achieved Certified Pre-Owned status, by passing Jeep's rigorous certification process. With fewer than 5,000 miles on the odometer, this 4 door sport utility vehicle prioritizes comfort, safety and convenience. Jeep prioritized practicality, efficiency, and style by including: air conditioning, tilt and telescoping steering wheel, and remote keyless entry. Smooth gearshifts are achieved thanks to the 2.4 liter 4 cylinder engine, and for added security, dynamic Stability Control supplements the drivetrain. Four wheel drive allows you to go places you've only imagined. Our sales reps are knowledgeable and professional. We'd be happy to answer any questions that you may have. Stop in and take a test drive!","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Doug Smith Spanish Fork,4WD Latitude,2017,Certified,lmao,Dealer,Automatic,815,21,28
5,81,141,15,New 2018 Jeep Cherokee 4WD Trailhawk,9,/cars-for-sale/vehicledetails.xhtml?listingId=467760568&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,28076,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,11,9-Speed Shiftable Automatic,AT-1BE175B8,Gasoline,N43040,1C4PJMBXXJD554170,3 Additional Gallons Of Gas3.517 Axle Ratio50 State EmissionsCloth/Leather/Vinyl Bucket SeatsEngine: 3.2L V6 24V VVT w/ESSQuick Order Package 27ETransmission: 9-Speed 948TE 4WD AutomaticWheels: 17' x 7.5' Black Painted Aluminum,#05518D,#000000,"**EVERYONE QUALIFIES PRICE + 2 YEAR / NO CHARGE MAINTENANCE package included** Pricing includes Consumer cash, discount Factory incentives. While every reasonable effort is made to ensure the accuracy of this data, we are not responsible for any errors or omissions contained on these pages. Price does not include Tax, License, and Doc Fee. Chrysler Capital financing is required when applicable incentive is applied. OAC. See us for complete details. *Doug Smith's 2 Year/ No Charge maintenance = 4 oil changes, tire rotations for life of the tires, complimentary shuttle service, 10% discount on parts and accessories.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Doug Smith Spanish Fork,4WD Trailhawk,2018,New,lmao,Dealer,Automatic,621,19,25
227,19,19,16,Used 2017 Jeep Cherokee 4WD Trailhawk,10,/cars-for-sale/vehicledetails.xhtml?listingId=484288308&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,26995,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,9567,9-Speed Shiftable Automatic,AT-1CDDA734,Gasoline,A6435,1C4PJMBS1HW634220,"4-Wheel Disc Brakes4.08 Axle Ratio6 Speakers600 Amp Maintenance Free Battery8.4"" Touchscreen DisplayABS brakesAM/FM radio: SiriusXMAir ConditioningAlloy wheelsAnti-whiplash front head restraints",#E31313,#000000,"TRAILHAWK EDITION w/4WD, HEATED LEATHER SEATS, BACK-UP CAMERA, PLUS MUCH MORE!   Buy with confidence knowing every vehicle comes with a CLEAN TITLE, backed by both Carfax and Autocheck. Over 95% of our inventory comes directly off lease from factory financial companies or directly from fleet rental companies. Every vehicle is pre-sale inspected, serviced and reconditioned to meet the high standards of our customers. Come and see for yourself why hundreds of customers choose Velocity Auto Sales every month to purchase a great pre-owned vehicle.THIS IS INTERNET PRICING ONLY! BRING IN THIS AD. Here at Velocity Auto Sales we work hard to get the car you want at the price you need! Come check out our NO HAGGLE pricing with NO PRESSURE service. Online prices are internet specials only. Bring in this ad to get the best price on your next vehicle. We have financing available with rates as low as 2.99% and we buy all trades. Great prices, great rates, and great trade in values, we are Utahs USED CAR GIANT! Come see us at our two locations! Velocity Auto Sales Draper: 620 West 12300 South, Draper, 84020 Phone 801-639-0300 Email Sales@velocitycars.com Velocity Auto Sales American Fork 221 South 500 East, American Fork, 84003 Phone 801-854-5111 Email SalesAF@velocitycars.com Hours of operation are 9AM-9PM Monday - Saturday, closed Sunday. Utah's hottest cars at the prices you need!","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Velocity Auto Sales,4WD Trailhawk,2017,Used,lmao,Dealer,Automatic,1392,19,25
139,139,139,17,Certified 2016 Jeep Cherokee 4WD Limited,11,/cars-for-sale/vehicledetails.xhtml?listingId=482686775&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,20975,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder,38305,Automatic,AT-1CC53737,Gasoline,1719052,1C4PJMDB2GW267212,**AWD/4X4/ALL WHEEL DRIVE/4WD****HEATED LEATHER****KEYLESS ENTRY****LOCAL TRADE****ONE-OWNER****REAR BACKUP CAMERA****USB**3.73 Axle Ratio4-Wheel Disc Brakes6 Speakers,#8B8B8B,NA,"**USB**, **HEATED LEATHER**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, New Arrival. More Photos Coming Soon., **LOCAL TRADE**, **ONE-OWNER**, **AWD/4X4/ALL WHEEL DRIVE/4WD**, CERTIFIED, 8.4' Touchscreen Display. Odometer is 1344 miles below market average! Certified. Chrysler Group Certified Pre-Owned Details: * Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * 125 Point Inspection * Transferable Warranty * Roadside Assistance * Limited Warranty: 3 Month/3,000 Mile (whichever comes first) after new car warranty expires or from certified purchase date * Warranty Deductible: $100 * Includes First Day Rental, Car Rental Allowance, and Trip Interruption Benefits * Vehicle History 2016 Jeep Cherokee Limited Silver 4WD 9-Speed 948TE Automatic 2.4L 4-Cylinder SMPI SOHC Most of our Used vehicles come with a 3 month 3,000 mile limited powertrain warranty* See us for complete details. *Limited powertrain warranty included on used vehicles less than 10 years old and under 125,000 miles. For more than 35 years, the Doug Smith family of auto stores has been successfully meeting and exceeding the expectations of our clients. Very simply, we adopted a mission statement to 'Provide outstanding service by treating others the way we like to be treated,' and that still guides us today. In each of our stores, we are proud to employ experienced staff, whether that be in Sales, Finance or Service or Parts, to make sure your car-buying experience is pleasant, stress-free and enjoyable. After all, buying a new car is exciting, and we want to keep it that way. We make car buying easier. The Doug Smith Experience.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/100,000 Miles",FALSE,Doug Smith Autoplex,4WD Limited,2016,Certified,lmao,Dealer,Automatic,1673,21,28
139,139,139,18,Used 2017 Jeep Cherokee 4WD Trailhawk,20,/cars-for-sale/vehicledetails.xhtml?listingId=478158363&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,21699,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,8863,9-Speed Shiftable Automatic,AT-1C801E1B,Gasoline,12318,1C4PJMBS9HW657969,"**BACKUP CAMERA****HEATED SEATS****LEATHER SEATS**4-Wheel Disc Brakes4.08 Axle Ratio6 Speakers600 Amp Maintenance Free Battery8.4"" Touchscreen DisplayABS brakesAM/FM radio: SiriusXM",#8B8B8B,#000000,"**BACKUP CAMERA**, **LEATHER SEATS**, **HEATED SEATS**, BLUETOOTH / HANDS FREE, HEATED STEERING WHEEL.Odometer is 5239 miles below market average!Best Prices in America! AutoSource is Where Smart Money Buys. Save Thousands of Dollars without Sacrificing Quality. Drive a Better Vehicle with More Equipment. Own a Newer Used Vehicle with Lower Miles. More Safety and Luxury for Much Less Money. Our Customers Have A Fun Easy Buying Experience with our Up Front Pricing and Transparent Full Disclosure Process. Visit us at http://www.myautosource.com Call or Come in For a Test Drive Today!This car has a Branded Title. For more information as to why Branded Titles offer the best value, please learn more at: http://www.myautosource.com. AutoSource is the largest dealer in the nation for Branded Title vehicles and we have done so through great service and offering excellent inventory. To see more of our quality vehicles, visit us at http://www.myautosource.com Call or Come in For a Test Drive Today!","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoSource Draper,4WD Trailhawk,2017,Used,lmao,Dealer,Automatic,1003,19,25
0,0,0,19,Used 2016 Jeep Cherokee 4WD Trailhawk,20,/cars-for-sale/vehicledetails.xhtml?listingId=480691915&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,19699,TRUE,Sport Utility,4 wheel drive - front,6-Cylinder,19612,Automatic,AT-1CA6C6CB,Gasoline,11969,1C4PJMBS7GW300188,"**BACKUP CAMERA****BLUETOOTH / HANDS FREE****NAVIGATION / GPS****SUNROOF / MOONROOF**17"" x 7.5"" Aluminum Wheels4-Wheel Disc Brakes4.08 Axle Ratio6 Speakers8.4"" Touchscreen DisplayABS brakes",#000000,#000000,"**BACKUP CAMERA**, **NAVIGATION / GPS**, LEATHER SEATS, HEATED SEATS, **BLUETOOTH / HANDS FREE**, **SUNROOF / MOONROOF**, GENTLY USED TIRES, PUSH BUTTON START, ALLOY WHEELS.Odometer is 6785 miles below market average!26/19 Highway/City MPGBest Prices in America! AutoSource is Where Smart Money Buys. Save Thousands of Dollars without Sacrificing Quality. Drive a Better Vehicle with More Equipment. Own a Newer Used Vehicle with Lower Miles. More Safety and Luxury for Much Less Money. Our Customers Have A Fun Easy Buying Experience with our Up Front Pricing and Transparent Full Disclosure Process. Visit us at http://www.myautosource.com Call or Come in For a Test Drive Today!This car has a Branded Title. For more information as to why Branded Titles offer the best value, please learn more at: http://www.myautosource.com. AutoSource is the largest dealer in the nation for Branded Title vehicles and we have done so through great service and offering excellent inventory. To see more of our quality vehicles, visit us at http://www.myautosource.com Call or Come in For a Test Drive Today!","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/100,000 Miles",FALSE,AutoSource Draper,4WD Trailhawk,2016,Used,lmao,Dealer,Automatic,1096,19,25
0,0,0,20,Used 2018 Jeep Cherokee 4WD Latitude,23,/cars-for-sale/vehicledetails.xhtml?listingId=483905943&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,23995,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,4594,9-Speed Shiftable Automatic,AT-1CD7D197,Gasoline,A6068A,1C4PJMCX1JD534341,3.734 Axle Ratio4-Wheel Disc Brakes6 Speakers600 Amp Maintenance Free BatteryABS brakesAM/FM radioActive Grille ShuttersAlloy wheelsAnti-whiplash front head restraintsBrake assist,#000000,#000000,"Buy with confidence knowing every vehicle comes with a CLEAN TITLE that is backed by both Carfax and Autocheck. Over 95% of our inventory comes directly off lease from factory financial companies or directly from fleet rental companies out of their current fleet. Every vehicle is pre-sale inspected, serviced and reconditioned to meet the high standards of our customers. Come and see for yourself why 100s of customers choose Velocity Auto Sales every month to purchase a pre-owned vehicle. We currently have the largest selection in Utah of pre-owned vehicles all in one location!THIS IS INTERNET PRICING ONLY! BRING IN THIS AD, OR CALL 801-639-0300. Visit www.VelocityCars.com or email us at Sales@VelocityCars.com. Here at Velocity Auto Sales we work hard to get the car you want at the price you need! Come and check out our NO HAGGLE pricing with NO PRESSURE service. Online prices are internet specials only. Bring in this ad to get the best price on your next vehicle. We have financing available with rates as low as 2.99% and we take all trades. Come see us at 620 W 12300 S in Draper just 1/2 mile from I-15. Velocity Auto Sales hours of operation are 9am-9pm Monday - Saturday and Closed Sunday. Utah's hottest cars at the prices you need!","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Velocity Auto Sales,4WD Latitude,2018,Used,lmao,Dealer,Automatic,1252,21,28
139,139,139,21,Used 2017 Jeep Cherokee Limited,23,/cars-for-sale/vehicledetails.xhtml?listingId=484756179&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,22995,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder,17046,9-Speed Shiftable Automatic,AT-1CE4CAD3,Gasoline,A5715A,1C4PJMDB6HW529315,"3.73 Axle Ratio4-Wheel Disc Brakes6 Speakers600 Amp Maintenance Free Battery8.4"" Touchscreen DisplayABS brakesAM/FM radio: SiriusXMActive Grille ShuttersAir ConditioningAlloy wheels",#8B8B8B,#000000,"LIMITED PKG, 4WD, HEATED LEATHER SEATS, BACK-UP CAMERA, PLUS MUCH MORE!   Buy with confidence knowing every vehicle comes with a CLEAN TITLE, backed by both Carfax and Autocheck. Over 95% of our inventory comes directly off lease from factory financial companies or directly from fleet rental companies. Every vehicle is pre-sale inspected, serviced and reconditioned to meet the high standards of our customers. Come and see for yourself why hundreds of customers choose Velocity Auto Sales every month to purchase a great pre-owned vehicle.THIS IS INTERNET PRICING ONLY! BRING IN THIS AD. Here at Velocity Auto Sales we work hard to get the car you want at the price you need! Come check out our NO HAGGLE pricing with NO PRESSURE service. Online prices are internet specials only. Bring in this ad to get the best price on your next vehicle. We have financing available with rates as low as 2.99% and we buy all trades. Great prices, great rates, and great trade in values, we are Utahs USED CAR GIANT! Come see us at our two locations! Velocity Auto Sales Draper: 620 West 12300 South, Draper, 84020 Phone 801-639-0300 Email Sales@velocitycars.com Velocity Auto Sales American Fork 221 South 500 East, American Fork, 84003 Phone 801-854-5111 Email SalesAF@velocitycars.com Hours of operation are 9AM-9PM Monday - Saturday, closed Sunday. Utah's hottest cars at the prices you need!","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Velocity Auto Sales,Limited,2017,Used,lmao,Dealer,Automatic,1385,21,28
215,215,215,22,Used 2018 Jeep Cherokee 4WD Latitude,24,/cars-for-sale/vehicledetails.xhtml?listingId=476304518&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,24996,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder,5468,9-Speed Shiftable Automatic,AT-1C63D486,Gasoline,PCD2770,1C4PJMCB8JD509330,4-Wheel Disc BrakesA/CABSAM/FM StereoAdjustable Steering WheelAluminum WheelsAutomatic HeadlightsAuxiliary Audio InputBLACK  CLOTH LOW-BACK BUCKET SEATSBRIGHT WHITE CLEARCOAT,#D7D7D7,#000000,"CARFAX 1-Owner! This 2018 Jeep Cherokee Latitude, has a great Bright White Clearcoat exterior, and a clean Black interior! -Only 5,468 miles which is low for a 2018 ! This model has many valuable options -Backup Camera -Bluetooth -Satellite Radio -Aux. Audio Input 4-Wheel Drive -High Intensity Headlights -Automatic Headlights -Fog Lights -Security System -Power Locks -Keyless Entry -Power Windows -Cruise Control Automatic Transmission -Rear Bench Seats -Tire Pressure Monitors On top of that, it has many safety features -Brake Assist -Traction Control -Stability Control Save money at the pump, knowing this Jeep Cherokee gets 28/21 MPG! Call Larry H. Miller Used Car Supermarket Sandy at (801) 553-5317 to confirm availability and schedule a no-obligation test drive! We are located at 10990 South Automall Drive, Sandy, UT 84070.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Larry H. Miller Used Car Supermarket Sandy,4WD Latitude,2018,Used,lmao,Dealer,Automatic,836,21,28
